edge_id,source_node_id,target_node_id,edge_type,reason,confidence
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_G1_sorting::pi_pedagogy_risk_wrong_ordering,pi::pedagogy::approach::codeforces_2009_G1::sorting,pi::pedagogy::risk::wrong_ordering,HAS_RISK,The sorting approach may fail through wrong_ordering.,0.64
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_data_structures::pi_problem_codeforces_2009_F,pi::pedagogy::topic::data_structures,pi::problem::codeforces_2009_F,INDEXES_PROBLEM,Problem belongs to topic data_structures.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_graphs::pi_problem_codeforces_2009_F,pi::pedagogy::topic::graphs,pi::problem::codeforces_2009_F,INDEXES_PROBLEM,Problem belongs to topic graphs.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_math::pi_problem_codeforces_2009_F,pi::pedagogy::topic::math,pi::problem::codeforces_2009_F,INDEXES_PROBLEM,Problem belongs to topic math.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_techniques::pi_problem_codeforces_2009_F,pi::pedagogy::topic::techniques,pi::problem::codeforces_2009_F,INDEXES_PROBLEM,Problem belongs to topic techniques.,0.68
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_data_structures::pi_pedagogy_approach_codeforces_2009_F_data_structures,pi::pedagogy::technique::data_structures,pi::pedagogy::approach::codeforces_2009_F::data_structures,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_data_structures::pi_problem_codeforces_2009_F,pi::pedagogy::technique::data_structures,pi::problem::codeforces_2009_F,INDEXES_PROBLEM,Problem can be reached through technique data_structures.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_operation_invariants::pi_pedagogy_approach_codeforces_2009_F_data_structures,pi::pedagogy::prerequisite::operation_invariants,pi::pedagogy::approach::codeforces_2009_F::data_structures,PREREQUISITE_OF,operation_invariants is needed for data_structures.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_complexity_tradeoffs::pi_pedagogy_approach_codeforces_2009_F_data_structures,pi::pedagogy::prerequisite::complexity_tradeoffs,pi::pedagogy::approach::codeforces_2009_F::data_structures,PREREQUISITE_OF,complexity_tradeoffs is needed for data_structures.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_data_structures::pi_pedagogy_risk_stale_update,pi::pedagogy::approach::codeforces_2009_F::data_structures,pi::pedagogy::risk::stale_update,HAS_RISK,The data_structures approach may fail through stale_update.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_data_structures::pi_pedagogy_risk_wrong_query_range,pi::pedagogy::approach::codeforces_2009_F::data_structures,pi::pedagogy::risk::wrong_query_range,HAS_RISK,The data_structures approach may fail through wrong_query_range.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_data_structures::pi_pedagogy_risk_complexity_bug,pi::pedagogy::approach::codeforces_2009_F::data_structures,pi::pedagogy::risk::complexity_bug,HAS_RISK,The data_structures approach may fail through complexity_bug.,0.64
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_graphs::pi_pedagogy_approach_codeforces_2009_F_graphs,pi::pedagogy::technique::graphs,pi::pedagogy::approach::codeforces_2009_F::graphs,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_graphs::pi_problem_codeforces_2009_F,pi::pedagogy::technique::graphs,pi::problem::codeforces_2009_F,INDEXES_PROBLEM,Problem can be reached through technique graphs.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_graph_modeling::pi_pedagogy_approach_codeforces_2009_F_graphs,pi::pedagogy::prerequisite::graph_modeling,pi::pedagogy::approach::codeforces_2009_F::graphs,PREREQUISITE_OF,graph_modeling is needed for graphs.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_dfs_bfs::pi_pedagogy_approach_codeforces_2009_F_graphs,pi::pedagogy::prerequisite::dfs_bfs,pi::pedagogy::approach::codeforces_2009_F::graphs,PREREQUISITE_OF,dfs_bfs is needed for graphs.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_tree_invariants::pi_pedagogy_approach_codeforces_2009_F_graphs,pi::pedagogy::prerequisite::tree_invariants,pi::pedagogy::approach::codeforces_2009_F::graphs,PREREQUISITE_OF,tree_invariants is needed for graphs.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_graphs::pi_pedagogy_risk_visited_state_bug,pi::pedagogy::approach::codeforces_2009_F::graphs,pi::pedagogy::risk::visited_state_bug,HAS_RISK,The graphs approach may fail through visited_state_bug.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_graphs::pi_pedagogy_risk_recursion_depth,pi::pedagogy::approach::codeforces_2009_F::graphs,pi::pedagogy::risk::recursion_depth,HAS_RISK,The graphs approach may fail through recursion_depth.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_graphs::pi_pedagogy_risk_wrong_tree_root,pi::pedagogy::approach::codeforces_2009_F::graphs,pi::pedagogy::risk::wrong_tree_root,HAS_RISK,The graphs approach may fail through wrong_tree_root.,0.64
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_number_theory::pi_pedagogy_approach_codeforces_2009_F_number_theory,pi::pedagogy::technique::number_theory,pi::pedagogy::approach::codeforces_2009_F::number_theory,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_number_theory::pi_problem_codeforces_2009_F,pi::pedagogy::technique::number_theory,pi::problem::codeforces_2009_F,INDEXES_PROBLEM,Problem can be reached through technique number_theory.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_divisibility::pi_pedagogy_approach_codeforces_2009_F_number_theory,pi::pedagogy::prerequisite::divisibility,pi::pedagogy::approach::codeforces_2009_F::number_theory,PREREQUISITE_OF,divisibility is needed for number_theory.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_modular_arithmetic::pi_pedagogy_approach_codeforces_2009_F_number_theory,pi::pedagogy::prerequisite::modular_arithmetic,pi::pedagogy::approach::codeforces_2009_F::number_theory,PREREQUISITE_OF,modular_arithmetic is needed for number_theory.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_number_theory::pi_pedagogy_risk_modulo_bug,pi::pedagogy::approach::codeforces_2009_F::number_theory,pi::pedagogy::risk::modulo_bug,HAS_RISK,The number_theory approach may fail through modulo_bug.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_number_theory::pi_pedagogy_risk_overflow,pi::pedagogy::approach::codeforces_2009_F::number_theory,pi::pedagogy::risk::overflow,HAS_RISK,The number_theory approach may fail through overflow.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_number_theory::pi_pedagogy_risk_divisibility_edge_case,pi::pedagogy::approach::codeforces_2009_F::number_theory,pi::pedagogy::risk::divisibility_edge_case,HAS_RISK,The number_theory approach may fail through divisibility_edge_case.,0.64
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_prefix_sums::pi_pedagogy_approach_codeforces_2009_F_prefix_sums,pi::pedagogy::technique::prefix_sums,pi::pedagogy::approach::codeforces_2009_F::prefix_sums,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_prefix_sums::pi_problem_codeforces_2009_F,pi::pedagogy::technique::prefix_sums,pi::problem::codeforces_2009_F,INDEXES_PROBLEM,Problem can be reached through technique prefix_sums.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_range_aggregation::pi_pedagogy_approach_codeforces_2009_F_prefix_sums,pi::pedagogy::prerequisite::range_aggregation,pi::pedagogy::approach::codeforces_2009_F::prefix_sums,PREREQUISITE_OF,range_aggregation is needed for prefix_sums.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_index_boundaries::pi_pedagogy_approach_codeforces_2009_F_prefix_sums,pi::pedagogy::prerequisite::index_boundaries,pi::pedagogy::approach::codeforces_2009_F::prefix_sums,PREREQUISITE_OF,index_boundaries is needed for prefix_sums.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_prefix_sums::pi_pedagogy_risk_indexing_bug,pi::pedagogy::approach::codeforces_2009_F::prefix_sums,pi::pedagogy::risk::indexing_bug,HAS_RISK,The prefix_sums approach may fail through indexing_bug.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_F_prefix_sums::pi_pedagogy_risk_off_by_one,pi::pedagogy::approach::codeforces_2009_F::prefix_sums,pi::pedagogy::risk::off_by_one,HAS_RISK,The prefix_sums approach may fail through off_by_one.,0.64
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_techniques::pi_problem_codeforces_2009_E,pi::pedagogy::topic::techniques,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem belongs to topic techniques.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_math::pi_problem_codeforces_2009_E,pi::pedagogy::topic::math,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem belongs to topic math.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_ternary_search::pi_problem_codeforces_2009_E,pi::pedagogy::topic::ternary_search,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem belongs to topic ternary_search.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_greedy::pi_problem_codeforces_2009_E,pi::pedagogy::topic::greedy,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem belongs to topic greedy.,0.68
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_binary_search::pi_pedagogy_approach_codeforces_2009_E_binary_search,pi::pedagogy::technique::binary_search,pi::pedagogy::approach::codeforces_2009_E::binary_search,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_binary_search::pi_problem_codeforces_2009_E,pi::pedagogy::technique::binary_search,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem can be reached through technique binary_search.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_monotonic_predicate::pi_pedagogy_approach_codeforces_2009_E_binary_search,pi::pedagogy::prerequisite::monotonic_predicate,pi::pedagogy::approach::codeforces_2009_E::binary_search,PREREQUISITE_OF,monotonic_predicate is needed for binary_search.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_bounds_reasoning::pi_pedagogy_approach_codeforces_2009_E_binary_search,pi::pedagogy::prerequisite::bounds_reasoning,pi::pedagogy::approach::codeforces_2009_E::binary_search,PREREQUISITE_OF,bounds_reasoning is needed for binary_search.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_integer_overflow_awareness::pi_pedagogy_approach_codeforces_2009_E_binary_search,pi::pedagogy::prerequisite::integer_overflow_awareness,pi::pedagogy::approach::codeforces_2009_E::binary_search,PREREQUISITE_OF,integer_overflow_awareness is needed for binary_search.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_binary_search::pi_pedagogy_risk_wrong_bounds,pi::pedagogy::approach::codeforces_2009_E::binary_search,pi::pedagogy::risk::wrong_bounds,HAS_RISK,The binary_search approach may fail through wrong_bounds.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_binary_search::pi_pedagogy_risk_off_by_one,pi::pedagogy::approach::codeforces_2009_E::binary_search,pi::pedagogy::risk::off_by_one,HAS_RISK,The binary_search approach may fail through off_by_one.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_binary_search::pi_pedagogy_risk_missing_monotonicity_proof,pi::pedagogy::approach::codeforces_2009_E::binary_search,pi::pedagogy::risk::missing_monotonicity_proof,HAS_RISK,The binary_search approach may fail through missing_monotonicity_proof.,0.64
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_direct_formula::pi_pedagogy_approach_codeforces_2009_E_direct_formula,pi::pedagogy::technique::direct_formula,pi::pedagogy::approach::codeforces_2009_E::direct_formula,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_direct_formula::pi_problem_codeforces_2009_E,pi::pedagogy::technique::direct_formula,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem can be reached through technique direct_formula.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_algebraic_modeling::pi_pedagogy_approach_codeforces_2009_E_direct_formula,pi::pedagogy::prerequisite::algebraic_modeling,pi::pedagogy::approach::codeforces_2009_E::direct_formula,PREREQUISITE_OF,algebraic_modeling is needed for direct_formula.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_integer_square_root::pi_pedagogy_approach_codeforces_2009_E_direct_formula,pi::pedagogy::prerequisite::integer_square_root,pi::pedagogy::approach::codeforces_2009_E::direct_formula,PREREQUISITE_OF,integer_square_root is needed for direct_formula.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_overflow_awareness::pi_pedagogy_approach_codeforces_2009_E_direct_formula,pi::pedagogy::prerequisite::overflow_awareness,pi::pedagogy::approach::codeforces_2009_E::direct_formula,PREREQUISITE_OF,overflow_awareness is needed for direct_formula.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_direct_formula::pi_pedagogy_risk_precision_error,pi::pedagogy::approach::codeforces_2009_E::direct_formula,pi::pedagogy::risk::precision_error,HAS_RISK,The direct_formula approach may fail through precision_error.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_direct_formula::pi_pedagogy_risk_overflow,pi::pedagogy::approach::codeforces_2009_E::direct_formula,pi::pedagogy::risk::overflow,HAS_RISK,The direct_formula approach may fail through overflow.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_direct_formula::pi_pedagogy_risk_invalid_integer_root,pi::pedagogy::approach::codeforces_2009_E::direct_formula,pi::pedagogy::risk::invalid_integer_root,HAS_RISK,The direct_formula approach may fail through invalid_integer_root.,0.64
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_greedy::pi_pedagogy_approach_codeforces_2009_E_greedy,pi::pedagogy::technique::greedy,pi::pedagogy::approach::codeforces_2009_E::greedy,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_greedy::pi_problem_codeforces_2009_E,pi::pedagogy::technique::greedy,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem can be reached through technique greedy.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_exchange_argument::pi_pedagogy_approach_codeforces_2009_E_greedy,pi::pedagogy::prerequisite::exchange_argument,pi::pedagogy::approach::codeforces_2009_E::greedy,PREREQUISITE_OF,exchange_argument is needed for greedy.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_invariant_reasoning::pi_pedagogy_approach_codeforces_2009_E_greedy,pi::pedagogy::prerequisite::invariant_reasoning,pi::pedagogy::approach::codeforces_2009_E::greedy,PREREQUISITE_OF,invariant_reasoning is needed for greedy.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_counterexample_testing::pi_pedagogy_approach_codeforces_2009_E_greedy,pi::pedagogy::prerequisite::counterexample_testing,pi::pedagogy::approach::codeforces_2009_E::greedy,PREREQUISITE_OF,counterexample_testing is needed for greedy.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_greedy::pi_pedagogy_risk_wrong_proof,pi::pedagogy::approach::codeforces_2009_E::greedy,pi::pedagogy::risk::wrong_proof,HAS_RISK,The greedy approach may fail through wrong_proof.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_greedy::pi_pedagogy_risk_hidden_counterexample,pi::pedagogy::approach::codeforces_2009_E::greedy,pi::pedagogy::risk::hidden_counterexample,HAS_RISK,The greedy approach may fail through hidden_counterexample.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_greedy::pi_pedagogy_risk_edge_cases,pi::pedagogy::approach::codeforces_2009_E::greedy,pi::pedagogy::risk::edge_cases,HAS_RISK,The greedy approach may fail through edge_cases.,0.64
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_prefix_sums::pi_pedagogy_approach_codeforces_2009_E_prefix_sums,pi::pedagogy::technique::prefix_sums,pi::pedagogy::approach::codeforces_2009_E::prefix_sums,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_prefix_sums::pi_problem_codeforces_2009_E,pi::pedagogy::technique::prefix_sums,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem can be reached through technique prefix_sums.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_range_aggregation::pi_pedagogy_approach_codeforces_2009_E_prefix_sums,pi::pedagogy::prerequisite::range_aggregation,pi::pedagogy::approach::codeforces_2009_E::prefix_sums,PREREQUISITE_OF,range_aggregation is needed for prefix_sums.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_index_boundaries::pi_pedagogy_approach_codeforces_2009_E_prefix_sums,pi::pedagogy::prerequisite::index_boundaries,pi::pedagogy::approach::codeforces_2009_E::prefix_sums,PREREQUISITE_OF,index_boundaries is needed for prefix_sums.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_prefix_sums::pi_pedagogy_risk_indexing_bug,pi::pedagogy::approach::codeforces_2009_E::prefix_sums,pi::pedagogy::risk::indexing_bug,HAS_RISK,The prefix_sums approach may fail through indexing_bug.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_prefix_sums::pi_pedagogy_risk_off_by_one,pi::pedagogy::approach::codeforces_2009_E::prefix_sums,pi::pedagogy::risk::off_by_one,HAS_RISK,The prefix_sums approach may fail through off_by_one.,0.64
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_sorting::pi_pedagogy_approach_codeforces_2009_E_sorting,pi::pedagogy::technique::sorting,pi::pedagogy::approach::codeforces_2009_E::sorting,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_sorting::pi_problem_codeforces_2009_E,pi::pedagogy::technique::sorting,pi::problem::codeforces_2009_E,INDEXES_PROBLEM,Problem can be reached through technique sorting.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_ordering_argument::pi_pedagogy_approach_codeforces_2009_E_sorting,pi::pedagogy::prerequisite::ordering_argument,pi::pedagogy::approach::codeforces_2009_E::sorting,PREREQUISITE_OF,ordering_argument is needed for sorting.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_tie_handling::pi_pedagogy_approach_codeforces_2009_E_sorting,pi::pedagogy::prerequisite::tie_handling,pi::pedagogy::approach::codeforces_2009_E::sorting,PREREQUISITE_OF,tie_handling is needed for sorting.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_sorting::pi_pedagogy_risk_tie_handling,pi::pedagogy::approach::codeforces_2009_E::sorting,pi::pedagogy::risk::tie_handling,HAS_RISK,The sorting approach may fail through tie_handling.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_E_sorting::pi_pedagogy_risk_wrong_ordering,pi::pedagogy::approach::codeforces_2009_E::sorting,pi::pedagogy::risk::wrong_ordering,HAS_RISK,The sorting approach may fail through wrong_ordering.,0.64
pi_ped_edge::ALTERNATIVE_APPROACH::pi_pedagogy_approach_codeforces_2009_E_binary_search::pi_pedagogy_approach_codeforces_2009_E_direct_formula,pi::pedagogy::approach::codeforces_2009_E::binary_search,pi::pedagogy::approach::codeforces_2009_E::direct_formula,ALTERNATIVE_APPROACH,Same problem can be reasoned by binary search or direct formula.,0.82
pi_ped_edge::ALTERNATIVE_APPROACH::pi_pedagogy_approach_codeforces_2009_E_direct_formula::pi_pedagogy_approach_codeforces_2009_E_binary_search,pi::pedagogy::approach::codeforces_2009_E::direct_formula,pi::pedagogy::approach::codeforces_2009_E::binary_search,ALTERNATIVE_APPROACH,Same problem can be reasoned by direct formula or binary search.,0.82
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_math::pi_problem_codeforces_2009_D,pi::pedagogy::topic::math,pi::problem::codeforces_2009_D,INDEXES_PROBLEM,Problem belongs to topic math.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_greedy::pi_problem_codeforces_2009_D,pi::pedagogy::topic::greedy,pi::problem::codeforces_2009_D,INDEXES_PROBLEM,Problem belongs to topic greedy.,0.68
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_direct_formula::pi_pedagogy_approach_codeforces_2009_D_direct_formula,pi::pedagogy::technique::direct_formula,pi::pedagogy::approach::codeforces_2009_D::direct_formula,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_direct_formula::pi_problem_codeforces_2009_D,pi::pedagogy::technique::direct_formula,pi::problem::codeforces_2009_D,INDEXES_PROBLEM,Problem can be reached through technique direct_formula.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_algebraic_modeling::pi_pedagogy_approach_codeforces_2009_D_direct_formula,pi::pedagogy::prerequisite::algebraic_modeling,pi::pedagogy::approach::codeforces_2009_D::direct_formula,PREREQUISITE_OF,algebraic_modeling is needed for direct_formula.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_integer_square_root::pi_pedagogy_approach_codeforces_2009_D_direct_formula,pi::pedagogy::prerequisite::integer_square_root,pi::pedagogy::approach::codeforces_2009_D::direct_formula,PREREQUISITE_OF,integer_square_root is needed for direct_formula.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_overflow_awareness::pi_pedagogy_approach_codeforces_2009_D_direct_formula,pi::pedagogy::prerequisite::overflow_awareness,pi::pedagogy::approach::codeforces_2009_D::direct_formula,PREREQUISITE_OF,overflow_awareness is needed for direct_formula.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_D_direct_formula::pi_pedagogy_risk_precision_error,pi::pedagogy::approach::codeforces_2009_D::direct_formula,pi::pedagogy::risk::precision_error,HAS_RISK,The direct_formula approach may fail through precision_error.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_D_direct_formula::pi_pedagogy_risk_overflow,pi::pedagogy::approach::codeforces_2009_D::direct_formula,pi::pedagogy::risk::overflow,HAS_RISK,The direct_formula approach may fail through overflow.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_D_direct_formula::pi_pedagogy_risk_invalid_integer_root,pi::pedagogy::approach::codeforces_2009_D::direct_formula,pi::pedagogy::risk::invalid_integer_root,HAS_RISK,The direct_formula approach may fail through invalid_integer_root.,0.64
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_greedy::pi_pedagogy_approach_codeforces_2009_D_greedy,pi::pedagogy::technique::greedy,pi::pedagogy::approach::codeforces_2009_D::greedy,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_greedy::pi_problem_codeforces_2009_D,pi::pedagogy::technique::greedy,pi::problem::codeforces_2009_D,INDEXES_PROBLEM,Problem can be reached through technique greedy.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_exchange_argument::pi_pedagogy_approach_codeforces_2009_D_greedy,pi::pedagogy::prerequisite::exchange_argument,pi::pedagogy::approach::codeforces_2009_D::greedy,PREREQUISITE_OF,exchange_argument is needed for greedy.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_invariant_reasoning::pi_pedagogy_approach_codeforces_2009_D_greedy,pi::pedagogy::prerequisite::invariant_reasoning,pi::pedagogy::approach::codeforces_2009_D::greedy,PREREQUISITE_OF,invariant_reasoning is needed for greedy.,0.72
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_counterexample_testing::pi_pedagogy_approach_codeforces_2009_D_greedy,pi::pedagogy::prerequisite::counterexample_testing,pi::pedagogy::approach::codeforces_2009_D::greedy,PREREQUISITE_OF,counterexample_testing is needed for greedy.,0.72
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_D_greedy::pi_pedagogy_risk_wrong_proof,pi::pedagogy::approach::codeforces_2009_D::greedy,pi::pedagogy::risk::wrong_proof,HAS_RISK,The greedy approach may fail through wrong_proof.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_D_greedy::pi_pedagogy_risk_hidden_counterexample,pi::pedagogy::approach::codeforces_2009_D::greedy,pi::pedagogy::risk::hidden_counterexample,HAS_RISK,The greedy approach may fail through hidden_counterexample.,0.64
pi_ped_edge::HAS_RISK::pi_pedagogy_approach_codeforces_2009_D_greedy::pi_pedagogy_risk_edge_cases,pi::pedagogy::approach::codeforces_2009_D::greedy,pi::pedagogy::risk::edge_cases,HAS_RISK,The greedy approach may fail through edge_cases.,0.64
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_implementation_constructive::pi_problem_codeforces_2009_C,pi::pedagogy::topic::implementation_constructive,pi::problem::codeforces_2009_C,INDEXES_PROBLEM,Problem belongs to topic implementation_constructive.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_math::pi_problem_codeforces_2009_C,pi::pedagogy::topic::math,pi::problem::codeforces_2009_C,INDEXES_PROBLEM,Problem belongs to topic math.,0.68
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_topic_greedy::pi_problem_codeforces_2009_C,pi::pedagogy::topic::greedy,pi::problem::codeforces_2009_C,INDEXES_PROBLEM,Problem belongs to topic greedy.,0.68
pi_ped_edge::EXPLAINS_APPROACH::pi_pedagogy_technique_constructive::pi_pedagogy_approach_codeforces_2009_C_constructive,pi::pedagogy::technique::constructive,pi::pedagogy::approach::codeforces_2009_C::constructive,EXPLAINS_APPROACH,Global technique explains this problem-specific approach.,0.76
pi_ped_edge::INDEXES_PROBLEM::pi_pedagogy_technique_constructive::pi_problem_codeforces_2009_C,pi::pedagogy::technique::constructive,pi::problem::codeforces_2009_C,INDEXES_PROBLEM,Problem can be reached through technique constructive.,0.74
pi_ped_edge::PREREQUISITE_OF::pi_pedagogy_prerequisite_pattern_recognition::pi_pedagogy_approach_codeforces_2009_C_constructive,pi::pedagogy::prerequisite::pattern_recognition,pi::pedagogy::approach::codeforces_2009_C::constructive,PREREQUISITE_OF,pattern_recognition is needed for constructive.,0.72
